utt_id,session,pass,was_corrected,hypothesis,script_text,verbatim_text,verbatim_substitutions,verbatim_deletions,verbatim_insertions,verbatim_reference_length,verbatim_wer,verbatim_alignment,script_substitutions,script_deletions,script_insertions,script_reference_length,script_wer,script_alignment
s02_B_natural_D007,s02,B_natural,False,He measured the flower twice and still got it wrong,He measured the flour twice and still got it wrong.,He measured the flour twice and still got it wrong.,1,0,0,10,0.1,he measured the [flour->flower] twice and still got it wrong,1,0,0,10,0.1,he measured the [flour->flower] twice and still got it wrong
s02_B_natural_D008,s02,B_natural,False,Purple thistles grew along the railway in basement,Purple thistles grew along the railway embankment.,Purple thistles grew along the railway embankment.,1,0,1,7,0.2857,purple thistles grew along the railway [+in] [embankment->basement],1,0,1,7,0.2857,purple thistles grew along the railway [+in] [embankment->basement]
s02_B_natural_D009,s02,B_natural,False,The choir rehearse the same passage 11 times,The choir rehearsed the same passage eleven times.,The choir rehearsed the same passage eleven times.,1,0,0,8,0.125,the choir [rehearsed->rehearse] the same passage eleven times,1,0,0,8,0.125,the choir [rehearsed->rehearse] the same passage eleven times
s02_B_natural_D010,s02,B_natural,False,A single moth circled the porch light all evening,A single moth circled the porch light all evening.,A single moth circled the porch light all evening.,0,0,0,9,0.0,a single moth circled the porch light all evening,0,0,0,9,0.0,a single moth circled the porch light all evening
s02_B_natural_D011,s02,B_natural,False,They shipped the equipment and reinforced crate,They shipped the equipment in reinforced crates.,They shipped the equipment in reinforced crates.,2,0,0,7,0.2857,they shipped the equipment [in->and] reinforced [crates->crate],2,0,0,7,0.2857,they shipped the equipment [in->and] reinforced [crates->crate]
s02_B_natural_D012,s02,B_natural,True,The tide pulled the small boat towards the rock,The tide pulled the small boat toward the rocks.,The tide pulled the small boat towards the rocks.,1,0,0,9,0.1111,the tide pulled the small boat towards the [rocks->rock],2,0,0,9,0.2222,the tide pulled the small boat [toward->towards] the [rocks->rock]
s02_B_natural_D013,s02,B_natural,False,Cinnamon enclose filled the kitchen with,Cinnamon and cloves filled the kitchen with warmth.,Cinnamon and cloves filled the kitchen with warmth.,1,2,0,8,0.375,cinnamon [-and] [cloves->enclose] filled the kitchen with [-warmth],1,2,0,8,0.375,cinnamon [-and] [cloves->enclose] filled the kitchen with [-warmth]
s02_B_natural_D014,s02,B_natural,False,Nobody remembered who had locked the back door,Nobody remembered who had locked the back door.,Nobody remembered who had locked the back door.,0,0,0,8,0.0,nobody remembered who had locked the back door,0,0,0,8,0.0,nobody remembered who had locked the back door
s02_B_natural_D015,s02,B_natural,False,The librarian stamped each card with quiet position,The librarian stamped each card with quiet precision.,The librarian stamped each card with quiet precision.,1,0,0,8,0.125,the librarian stamped each card with quiet [precision->position],1,0,0,8,0.125,the librarian stamped each card with quiet [precision->position]
s02_B_natural_D016,s02,B_natural,False,Wet leaves clogged the gutter above the window,Wet leaves clogged the gutter above the window.,Wet leaves clogged the gutter above the window.,0,0,0,8,0.0,wet leaves clogged the gutter above the window,0,0,0,8,0.0,wet leaves clogged the gutter above the window
s02_B_natural_D017,s02,B_natural,False,I bought a secondhand bicycle for $40,I bought a secondhand bicycle for forty dollars.,I bought a secondhand bicycle for forty dollars.,0,0,0,8,0.0,i bought a secondhand bicycle for forty dollars,0,0,0,8,0.0,i bought a secondhand bicycle for forty dollars
s02_B_natural_D018,s02,B_natural,False,The mountain village looked empty in the,The mountain village looked empty in the photograph.,The mountain village looked empty in the photograph.,0,1,0,8,0.125,the mountain village looked empty in the [-photograph],0,1,0,8,0.125,the mountain village looked empty in the [-photograph]
s02_B_natural_D019,s02,B_natural,False,Three sparrows fought over across the bread,Three sparrows fought over a crust of bread.,Three sparrows fought over a crust of bread.,2,1,0,8,0.375,three sparrows fought over [-a] [crust->across] [of->the] bread,2,1,0,8,0.375,three sparrows fought over [-a] [crust->across] [of->the] bread
s02_B_natural_D020,s02,B_natural,False,His youngest brother plays trumpet in the marching band,His youngest brother plays trumpet in the marching band.,His youngest brother plays trumpet in the marching band.,0,0,0,9,0.0,his youngest brother plays trumpet in the marching band,0,0,0,9,0.0,his youngest brother plays trumpet in the marching band
s02_B_natural_D021,s02,B_natural,False,The recipe called for saffron which we could not,"The recipe called for saffron, which we could not find.","The recipe called for saffron, which we could not find.",0,1,0,10,0.1,the recipe called for saffron which we could not [-find],0,1,0,10,0.1,the recipe called for saffron which we could not [-find]
s02_B_natural_D022,s02,B_natural,False,Snow buried defense post by early January,Snow buried the fence posts by early January.,Snow buried the fence posts by early January.,2,1,0,8,0.375,snow buried [-the] [fence->defense] [posts->post] by early january,2,1,0,8,0.375,snow buried [-the] [fence->defense] [posts->post] by early january
s02_B_natural_D023,s02,B_natural,False,She wrote the whole essay on a borrowed laptop,She wrote the whole essay on a borrowed laptop.,She wrote the whole essay on a borrowed laptop.,0,0,0,9,0.0,she wrote the whole essay on a borrowed laptop,0,0,0,9,0.0,she wrote the whole essay on a borrowed laptop
s02_B_natural_D024,s02,B_natural,False,The engine cost once and then went silent,The engine coughed once and then went silent.,The engine coughed once and then went silent.,1,0,0,8,0.125,the engine [coughed->cost] once and then went silent,1,0,0,8,0.125,the engine [coughed->cost] once and then went silent
s02_B_natural_D025,s02,B_natural,False,Amber light spilled across the polished floors,Amber light spilled across the polished floorboards.,Amber light spilled across the polished floorboards.,1,0,0,7,0.1429,amber light spilled across the polished [floorboards->floors],1,0,0,7,0.1429,amber light spilled across the polished [floorboards->floors]
s02_B_natural_D026,s02,B_natural,True,We watch the storm of East across the,We watched the storm move east across the valley.,We watched the storm move east across the val.,2,1,0,9,0.3333,we [watched->watch] the storm [move->of] east across the [-val],2,1,0,9,0.3333,we [watched->watch] the storm [move->of] east across the [-valley]
s02_B_natural_D027,s02,B_natural,False,The tailor pinned to the hem with practice fingers,The tailor pinned the hem with practiced fingers.,The tailor pinned the hem with practiced fingers.,1,0,1,8,0.25,the tailor pinned [+to] the hem with [practiced->practice] fingers,1,0,1,8,0.25,the tailor pinned [+to] the hem with [practiced->practice] fingers
s02_B_natural_D028,s02,B_natural,False,Salt crusted the windows of the beach,Salt crusted the windows of the beach house.,Salt crusted the windows of the beach house.,0,1,0,8,0.125,salt crusted the windows of the beach [-house],0,1,0,8,0.125,salt crusted the windows of the beach [-house]
s02_B_natural_D029,s02,B_natural,False,Their apartment smelled faintly of Tartine,Their apartment smelled faintly of turpentine.,Their apartment smelled faintly of turpentine.,1,0,0,6,0.1667,their apartment smelled faintly of [turpentine->tartine],1,0,0,6,0.1667,their apartment smelled faintly of [turpentine->tartine]
s02_B_natural_D030,s02,B_natural,False,A heron said motionless at the end of the edge of the pot,A heron stood motionless at the edge of the pond.,A heron stood motionless at the edge of the pond.,2,0,3,10,0.5,a heron [stood->said] motionless at [+the] [+end] [+of] the edge of the [pond->pot],2,0,3,10,0.5,a heron [stood->said] motionless at [+the] [+end] [+of] the edge of the [pond->pot]
s02_B_natural_D031,s02,B_natural,False,The clock in the hallway runs about four minutes fast,The clock in the hallway runs about four minutes fast.,The clock in the hallway runs about four minutes fast.,0,0,0,10,0.0,the clock in the hallway runs about four minutes fast,0,0,0,10,0.0,the clock in the hallway runs about four minutes fast
s02_B_natural_D032,s02,B_natural,False,He folded the newspaper and set it on the,He folded the newspaper and set it on the table.,He folded the newspaper and set it on the table.,0,1,0,10,0.1,he folded the newspaper and set it on the [-table],0,1,0,10,0.1,he folded the newspaper and set it on the [-table]
s02_B_natural_D033,s02,B_natural,False,Bright green algae covered the surface of the water,Bright green algae covered the surface of the water.,Bright green algae covered the surface of the water.,0,0,0,9,0.0,bright green algae covered the surface of the water,0,0,0,9,0.0,bright green algae covered the surface of the water
s02_B_natural_D034,s02,B_natural,False,The children traded stickers to the long bus,The children traded stickers during the long bus ride.,The children traded stickers during the long bus ride.,1,1,0,9,0.2222,the children traded stickers [during->to] the long bus [-ride],1,1,0,9,0.2222,the children traded stickers [during->to] the long bus [-ride]
s02_B_natural_D035,s02,B_natural,False,Yes Ray hammered the tin roof for most of the night,Rain hammered the tin roof for most of the night.,Rain hammered the tin roof for most of the night.,1,0,1,10,0.2,[+yes] [rain->ray] hammered the tin roof for most of the night,1,0,1,10,0.2,[+yes] [rain->ray] hammered the tin roof for most of the night
s02_B_natural_F001,s02,B_natural,False,I don't really know what she was thinking honestly,"I don't really know what she was thinking, honestly.","I don't really know what she was thinking, honestly.",0,0,0,9,0.0,i don't really know what she was thinking honestly,0,0,0,9,0.0,i don't really know what she was thinking honestly
s02_B_natural_F002,s02,B_natural,False,We ended up walking the whole way home,"We ended up walking the whole way home, anyway.","We ended up walking the whole way home, anyway.",0,1,0,9,0.1111,we ended up walking the whole way home [-anyway],0,1,0,9,0.1111,we ended up walking the whole way home [-anyway]
s02_B_natural_F003,s02,B_natural,False,It was one of those afternoons were nothing happened at,It was one of those afternoons where nothing happened at all.,It was one of those afternoons where nothing happened at all.,1,1,0,11,0.1818,it was one of those afternoons [where->were] nothing happened at [-all],1,1,0,11,0.1818,it was one of those afternoons [where->were] nothing happened at [-all]
s02_B_natural_F004,s02,B_natural,True,He said he called back but he never did,"He said he'd call back, but he never really did.","He said he'd call back, but he never did.",2,0,0,9,0.2222,he said [he'd->he] [call->called] back but he never did,2,1,0,10,0.3,he said [he'd->he] [call->called] back but he never [-really] did
s02_B_natural_F005,s02,B_natural,False,The whole thing fell apart before anyone noticed,"The whole thing fell apart before anyone noticed, apparently.","The whole thing fell apart before anyone noticed, apparently.",0,1,0,9,0.1111,the whole thing fell apart before anyone noticed [-apparently],0,1,0,9,0.1111,the whole thing fell apart before anyone noticed [-apparently]
s02_B_natural_F006,s02,B_natural,False,I guess that's just how it goes,I guess that's just how it goes sometimes.,I guess that's just how it goes sometimes.,0,1,0,8,0.125,i guess that's just how it goes [-sometimes],0,1,0,8,0.125,i guess that's just how it goes [-sometimes]
s02_B_natural_F007,s02,B_natural,False,She left the party early and nobody said anything,She left the party early and nobody said anything.,She left the party early and nobody said anything.,0,0,0,9,0.0,she left the party early and nobody said anything,0,0,0,9,0.0,she left the party early and nobody said anything
s02_B_natural_F008,s02,B_natural,False,It's not that I mind it's just kind of strange,"It's not that I mind, it's just kind of strange.","It's not that I mind, it's just kind of strange.",0,0,0,10,0.0,it's not that i mind it's just kind of strange,0,0,0,10,0.0,it's not that i mind it's just kind of strange
s02_B_natural_F009,s02,B_natural,True,They moved out to Oregon a couple years ago,They moved out to Oregon a couple of years ago.,They moved out to Oregon a couple years ago.,0,0,0,9,0.0,they moved out to oregon a couple years ago,0,1,0,10,0.1,they moved out to oregon a couple [-of] years ago
s02_B_natural_F010,s02,B_natural,False,Nothing about that story adds up if you think about it,"Nothing about that story adds up, if you think about it.","Nothing about that story adds up, if you think about it.",0,0,0,11,0.0,nothing about that story adds up if you think about it,0,0,0,11,0.0,nothing about that story adds up if you think about it
s02_B_natural_F011,s02,B_natural,True,I've been right back for a while now,I'd been meaning to write back for a while now.,I've been meaning to write back for a while now.,1,2,0,10,0.3,i've been [-meaning] [-to] [write->right] back for a while now,2,2,0,10,0.4,[i'd->i've] been [-meaning] [-to] [write->right] back for a while now
s02_B_natural_F012,s02,B_natural,True,We sat in the car for maybe 20 minutes,We sat there in the car for maybe twenty minutes.,We sat in the car for maybe 20 minutes.,0,0,0,9,0.0,we sat in the car for maybe twenty minutes,0,1,0,10,0.1,we sat [-there] in the car for maybe twenty minutes
s02_B_natural_F013,s02,B_natural,False,He's been doing that same job for 11 years,He's been doing that same job for eleven years.,He's been doing that same job for eleven years.,0,0,0,9,0.0,he's been doing that same job for eleven years,0,0,0,9,0.0,he's been doing that same job for eleven years
s02_B_natural_F014,s02,B_natural,False,It rained the entire week we were on the Island,It rained the entire week we were on the island.,It rained the entire week we were on the island.,0,0,0,10,0.0,it rained the entire week we were on the island,0,0,0,10,0.0,it rained the entire week we were on the island
s02_B_natural_F015,s02,B_natural,False,I never learned how to swim which is embarrassing,"I never learned how to swim, which is embarrassing.","I never learned how to swim, which is embarrassing.",0,0,0,9,0.0,i never learned how to swim which is embarrassing,0,0,0,9,0.0,i never learned how to swim which is embarrassing
s02_B_natural_F016,s02,B_natural,False,That's pretty much all anyone talked about,That's pretty much all anyone talked about afterward.,That's pretty much all anyone talked about afterward.,0,1,0,8,0.125,that's pretty much all anyone talked about [-afterward],0,1,0,8,0.125,that's pretty much all anyone talked about [-afterward]
s02_B_natural_F017,s02,B_natural,False,She kept apologizing even though it wasn't her fault,She kept apologizing even though it wasn't her fault.,She kept apologizing even though it wasn't her fault.,0,0,0,9,0.0,she kept apologizing even though it wasn't her fault,0,0,0,9,0.0,she kept apologizing even though it wasn't her fault
s02_B_natural_F018,s02,B_natural,False,The apartment was smaller than we expected obviously,"The apartment was smaller than we expected, obviously.","The apartment was smaller than we expected, obviously.",0,0,0,8,0.0,the apartment was smaller than we expected obviously,0,0,0,8,0.0,the apartment was smaller than we expected obviously
s02_B_natural_F019,s02,B_natural,False,I think I left my keys somewhere in the stair,I think I left my keys somewhere in the stairwell.,I think I left my keys somewhere in the stairwell.,1,0,0,10,0.1,i think i left my keys somewhere in the [stairwell->stair],1,0,0,10,0.1,i think i left my keys somewhere in the [stairwell->stair]
s02_B_natural_F020,s02,B_natural,False,It turned out fine more or less in the end,"It turned out fine, more or less, in the end.","It turned out fine, more or less, in the end.",0,0,0,10,0.0,it turned out fine more or less in the end,0,0,0,10,0.0,it turned out fine more or less in the end
s02_B_natural_F021,s02,B_natural,False,Nobody warned us about the traffic on the way,Nobody warned us about the traffic on the way in.,Nobody warned us about the traffic on the way in.,0,1,0,10,0.1,nobody warned us about the traffic on the way [-in],0,1,0,10,0.1,nobody warned us about the traffic on the way [-in]
s02_B_natural_F022,s02,B_natural,False,He mentioned it once and then never brought it up,He mentioned it once and then never brought it up again.,He mentioned it once and then never brought it up again.,0,1,0,11,0.0909,he mentioned it once and then never brought it up [-again],0,1,0,11,0.0909,he mentioned it once and then never brought it up [-again]
s02_B_natural_F023,s02,B_natural,False,Yes we are both too tired to argue about it anymore,We were both too tired to argue about it anymore.,We were both too tired to argue about it anymore.,1,0,1,10,0.2,[+yes] we [were->are] both too tired to argue about it anymore,1,0,1,10,0.2,[+yes] we [were->are] both too tired to argue about it anymore
s02_B_natural_F024,s02,B_natural,False,I've been putting that conversation off for months,I've been putting that conversation off for months.,I've been putting that conversation off for months.,0,0,0,8,0.0,i've been putting that conversation off for months,0,0,0,8,0.0,i've been putting that conversation off for months
s02_B_natural_F025,s02,B_natural,False,It felt like the longest week of the entire summer,It felt like the longest week of the entire summer.,It felt like the longest week of the entire summer.,0,0,0,10,0.0,it felt like the longest week of the entire summer,0,0,0,10,0.0,it felt like the longest week of the entire summer
s02_C_creak_C001,s02,C_creak,False,Set a timer for 12 minutes,Set a timer for twelve minutes.,Set a timer for twelve minutes.,0,0,0,6,0.0,set a timer for twelve minutes,0,0,0,6,0.0,set a timer for twelve minutes
s02_C_creak_C002,s02,C_creak,False,Text Marcus that I'm running late,Text Marcus that I'm running late.,Text Marcus that I'm running late.,0,0,0,6,0.0,text marcus that i'm running late,0,0,0,6,0.0,text marcus that i'm running late
s02_C_creak_C003,s02,C_creak,False,What's the weather in Newton tomorrow,What's the weather in Newton tomorrow?,What's the weather in Newton tomorrow?,0,0,0,6,0.0,what's the weather in newton tomorrow,0,0,0,6,0.0,what's the weather in newton tomorrow
s02_C_creak_C004,s02,C_creak,True,Play the new Noah Kahan album,Play the new Noah Kahan album.,Play the new Noah Kahn album.,1,0,0,6,0.1667,play the new noah [kahn->kahan] album,0,0,0,6,0.0,play the new noah kahan album
s02_C_creak_C005,s02,C_creak,False,Remind me to email my advisor on Monday,Remind me to email my advisor on Monday.,Remind me to email my advisor on Monday.,0,0,0,8,0.0,remind me to email my advisor on monday,0,0,0,8,0.0,remind me to email my advisor on monday
s02_C_creak_C006,s02,C_creak,False,How long is the flight to Tokyo,How long is the flight to Tokyo?,How long is the flight to Tokyo?,0,0,0,7,0.0,how long is the flight to tokyo,0,0,0,7,0.0,how long is the flight to tokyo
s02_C_creak_C007,s02,C_creak,False,Add oat milk to my grocery list,Add oat milk to my grocery list.,Add oat milk to my grocery list.,0,0,0,7,0.0,add oat milk to my grocery list,0,0,0,7,0.0,add oat milk to my grocery list
s02_C_creak_C008,s02,C_creak,False,Call the gelato shop on Orchard Street,Call the gelato shop on Orchard Street.,Call the gelato shop on Orchard Street.,0,0,0,7,0.0,call the gelato shop on orchard street,0,0,0,7,0.0,call the gelato shop on orchard street
s02_C_creak_C009,s02,C_creak,False,Turn off the bedroom lights,Turn off the bedroom lights.,Turn off the bedroom lights.,0,0,0,5,0.0,turn off the bedroom lights,0,0,0,5,0.0,turn off the bedroom lights
s02_C_creak_C010,s02,C_creak,False,What time does the library close today,What time does the library close today?,What time does the library close today?,0,0,0,7,0.0,what time does the library close today,0,0,0,7,0.0,what time does the library close today
s02_C_creak_C011,s02,C_creak,False,Navigate to Grand Central terminal,Navigate to Grand Central Terminal.,Navigate to Grand Central Terminal.,0,0,0,5,0.0,navigate to grand central terminal,0,0,0,5,0.0,navigate to grand central terminal
s02_C_creak_C012,s02,C_creak,True,Send a photo of the choir group,Send a photo to the choir group chat.,Send a photo of the choir group chat.,0,1,0,8,0.125,send a photo of the choir group [-chat],1,1,0,8,0.25,send a photo [to->of] the choir group [-chat]
s02_C_creak_C013,s02,C_creak,False,Show me my calendar for next Thursday,Show me my calendar for next Thursday.,Show me my calendar for next Thursday.,0,0,0,7,0.0,show me my calendar for next thursday,0,0,0,7,0.0,show me my calendar for next thursday
s02_C_creak_C014,s02,C_creak,False,Convert 80°F to Celsius,Convert eighty degrees Fahrenheit to Celsius.,Convert eighty degrees Fahrenheit to Celsius.,1,0,0,6,0.1667,convert eighty degrees [fahrenheit->f] to celsius,1,0,0,6,0.1667,convert eighty degrees [fahrenheit->f] to celsius
s02_C_creak_C015,s02,C_creak,False,Skip to the next song,Skip to the next song.,Skip to the next song.,0,0,0,5,0.0,skip to the next song,0,0,0,5,0.0,skip to the next song
s02_C_creak_C016,s02,C_creak,False,What's the score of the Mets game,What's the score of the Mets game?,What's the score of the Mets game?,0,0,0,7,0.0,what's the score of the mets game,0,0,0,7,0.0,what's the score of the mets game
s02_C_creak_C017,s02,C_creak,False,Set an alarm for 6:45,Set an alarm for six forty-five.,Set an alarm for six forty-five.,0,0,0,7,0.0,set an alarm for six forty five,0,0,0,7,0.0,set an alarm for six forty five
s02_C_creak_C018,s02,C_creak,False,Find a Ramen place open past midnight,Find a ramen place open past midnight.,Find a ramen place open past midnight.,0,0,0,7,0.0,find a ramen place open past midnight,0,0,0,7,0.0,find a ramen place open past midnight
s02_C_creak_C019,s02,C_creak,False,Read my last message from Angel,Read my last message from Anjali.,Read my last message from Anjali.,1,0,0,6,0.1667,read my last message from [anjali->angel],1,0,0,6,0.1667,read my last message from [anjali->angel]
s02_C_creak_C020,s02,C_creak,False,How do you say thank you in Japanese,How do you say thank you in Japanese?,How do you say thank you in Japanese?,0,0,0,8,0.0,how do you say thank you in japanese,0,0,0,8,0.0,how do you say thank you in japanese
s02_C_creak_C021,s02,C_creak,False,Start a workout on my watch,Start a workout on my watch.,Start a workout on my watch.,0,0,0,6,0.0,start a workout on my watch,0,0,0,6,0.0,start a workout on my watch
s02_C_creak_C022,s02,C_creak,False,Cancel my reminder about the dentist,Cancel my reminder about the dentist.,Cancel my reminder about the dentist.,0,0,0,6,0.0,cancel my reminder about the dentist,0,0,0,6,0.0,cancel my reminder about the dentist
s02_C_creak_C023,s02,C_creak,False,Take a note about the pitch analysis,Take a note about the pitch analysis.,Take a note about the pitch analysis.,0,0,0,7,0.0,take a note about the pitch analysis,0,0,0,7,0.0,take a note about the pitch analysis
s02_C_creak_C024,s02,C_creak,False,What is 20% of $43,What is twenty percent of forty-three dollars?,What is twenty percent of forty-three dollars?,0,0,0,8,0.0,what is twenty percent of forty three dollars,0,0,0,8,0.0,what is twenty percent of forty three dollars
s02_C_creak_C025,s02,C_creak,False,Turn the volume down a,Turn the volume down a little.,Turn the volume down a little.,0,1,0,6,0.1667,turn the volume down a [-little],0,1,0,6,0.1667,turn the volume down a [-little]
s02_C_creak_C026,s02,C_creak,True,Open the brat documentation in Safari,Open the Praat documentation in Safari.,Open the Praat documentation in Safari.,1,0,0,6,0.1667,open the [praat->brat] documentation in safari,1,0,0,6,0.1667,open the [praat->brat] documentation in safari
s02_C_creak_C027,s02,C_creak,False,Schedule a meeting for Friday afternoon,Schedule a meeting for Friday afternoon.,Schedule a meeting for Friday afternoon.,0,0,0,6,0.0,schedule a meeting for friday afternoon,0,0,0,6,0.0,schedule a meeting for friday afternoon
s02_C_creak_C028,s02,C_creak,False,Is it going to rain this evening,Is it going to rain this evening?,Is it going to rain this evening?,0,0,0,7,0.0,is it going to rain this evening,0,0,0,7,0.0,is it going to rain this evening
s02_C_creak_C029,s02,C_creak,False,Play something quiet while I study,Play something quiet while I study.,Play something quiet while I study.,0,0,0,6,0.0,play something quiet while i study,0,0,0,6,0.0,play something quiet while i study
s02_C_creak_C030,s02,C_creak,False,Delete the last voice memo,Delete the last voice memo.,Delete the last voice memo.,0,0,0,5,0.0,delete the last voice memo,0,0,0,5,0.0,delete the last voice memo
s02_C_creak_C031,s02,C_creak,False,What's the fastest way to Morningside,What's the fastest way to Morningside Heights?,What's the fastest way to Morningside Heights?,0,1,0,7,0.1429,what's the fastest way to morningside [-heights],0,1,0,7,0.1429,what's the fastest way to morningside [-heights]
s02_C_creak_C032,s02,C_creak,False,Add Wisteria trolls to my shopping list,Add a wisteria trellis to my shopping list.,Add a wisteria trellis to my shopping list.,1,1,0,8,0.25,add [-a] wisteria [trellis->trolls] to my shopping list,1,1,0,8,0.25,add [-a] wisteria [trellis->trolls] to my shopping list
s02_C_creak_C033,s02,C_creak,False,Tell me a joke about linguist,Tell me a joke about linguists.,Tell me a joke about linguists.,1,0,0,6,0.1667,tell me a joke about [linguists->linguist],1,0,0,6,0.1667,tell me a joke about [linguists->linguist]
s02_C_creak_C034,s02,C_creak,False,Show me photos from Cape,Show me photos from Cape Cod.,Show me photos from Cape Cod.,0,1,0,6,0.1667,show me photos from cape [-cod],0,1,0,6,0.1667,show me photos from cape [-cod]
s02_C_creak_C035,s02,C_creak,False,How many days until September,How many days until September first?,How many days until September first?,0,1,0,6,0.1667,how many days until september [-first],0,1,0,6,0.1667,how many days until september [-first]
s02_C_creak_C036,s02,C_creak,False,Turn on do not disturb until noon,Turn on do not disturb until noon.,Turn on do not disturb until noon.,0,0,0,7,0.0,turn on do not disturb until noon,0,0,0,7,0.0,turn on do not disturb until noon
s02_C_creak_C037,s02,C_creak,False,Where is the nearest pharmacy,Where is the nearest pharmacy?,Where is the nearest pharmacy?,0,0,0,5,0.0,where is the nearest pharmacy,0,0,0,5,0.0,where is the nearest pharmacy
s02_C_creak_C038,s02,C_creak,True,The lab about the annotation dead,Email the lab about the annotation deadline.,Mail the lab about the annotation deadline.,1,1,0,7,0.2857,[-mail] the lab about the annotation [deadline->dead],1,1,0,7,0.2857,[-email] the lab about the annotation [deadline->dead]
s02_C_creak_C039,s02,C_creak,False,What's on my agenda this morning,What's on my agenda this morning?,What's on my agenda this morning?,0,0,0,6,0.0,what's on my agenda this morning,0,0,0,6,0.0,what's on my agenda this morning
s02_C_creak_C040,s02,C_creak,False,Play White Noise for 30 minutes,Play white noise for thirty minutes.,Play white noise for thirty minutes.,0,0,0,6,0.0,play white noise for thirty minutes,0,0,0,6,0.0,play white noise for thirty minutes
s02_C_creak_D001,s02,C_creak,False,The old bridge ground under the way to the truck,The old bridge groaned under the weight of the truck.,The old bridge groaned under the weight of the truck.,3,0,0,10,0.3,the old bridge [groaned->ground] under the [weight->way] [of->to] the truck,3,0,0,10,0.3,the old bridge [groaned->ground] under the [weight->way] [of->to] the truck
s02_C_creak_D002,s02,C_creak,False,She bought the vinegar into a shallow glass dip,She poured the vinegar into a shallow glass dish.,She poured the vinegar into a shallow glass dish.,2,0,0,9,0.2222,she [poured->bought] the vinegar into a shallow glass [dish->dip],2,0,0,9,0.2222,she [poured->bought] the vinegar into a shallow glass [dish->dip]
s02_C_creak_D003,s02,C_creak,False,Seven zebras wanted across the dusty road,Seven zebras wandered across the dusty road.,Seven zebras wandered across the dusty road.,1,0,0,7,0.1429,seven zebras [wandered->wanted] across the dusty road,1,0,0,7,0.1429,seven zebras [wandered->wanted] across the dusty road
s02_C_creak_D004,s02,C_creak,False,My grandmother kept her thimble in a wooden box,My grandmother kept her thimbles in a wooden box.,My grandmother kept her thimbles in a wooden box.,1,0,0,9,0.1111,my grandmother kept her [thimbles->thimble] in a wooden box,1,0,0,9,0.1111,my grandmother kept her [thimbles->thimble] in a wooden box
s02_C_creak_D005,s02,C_creak,False,The judge asked for silence in the crowded room,The judge asked for silence in the crowded room.,The judge asked for silence in the crowded room.,0,0,0,9,0.0,the judge asked for silence in the crowded room,0,0,0,9,0.0,the judge asked for silence in the crowded room
s02_C_creak_D006,s02,C_creak,False,Thick fog settled over the harbor before dog,Thick fog settled over the harbor before dawn.,Thick fog settled over the harbor before dawn.,1,0,0,8,0.125,thick fog settled over the harbor before [dawn->dog],1,0,0,8,0.125,thick fog settled over the harbor before [dawn->dog]
s02_C_creak_D007,s02,C_creak,False,He measured the flower twice and still got it wrong,He measured the flour twice and still got it wrong.,He measured the flour twice and still got it wrong.,1,0,0,10,0.1,he measured the [flour->flower] twice and still got it wrong,1,0,0,10,0.1,he measured the [flour->flower] twice and still got it wrong
s02_C_creak_D008,s02,C_creak,False,Purple thistles grew along the railway embankment,Purple thistles grew along the railway embankment.,Purple thistles grew along the railway embankment.,0,0,0,7,0.0,purple thistles grew along the railway embankment,0,0,0,7,0.0,purple thistles grew along the railway embankment
s02_C_creak_D009,s02,C_creak,False,The choir rehearse the same passage 11 times,The choir rehearsed the same passage eleven times.,The choir rehearsed the same passage eleven times.,1,0,0,8,0.125,the choir [rehearsed->rehearse] the same passage eleven times,1,0,0,8,0.125,the choir [rehearsed->rehearse] the same passage eleven times
s02_C_creak_D010,s02,C_creak,False,A single mod circled the porch light all evening,A single moth circled the porch light all evening.,A single moth circled the porch light all evening.,1,0,0,9,0.1111,a single [moth->mod] circled the porch light all evening,1,0,0,9,0.1111,a single [moth->mod] circled the porch light all evening
s02_C_creak_D011,s02,C_creak,True,They shipped the equipment and reinforced,They shipped the equipment in reinforced crates.,They shipped the equipment in reinforced crate.,1,1,0,7,0.2857,they shipped the equipment [in->and] reinforced [-crate],1,1,0,7,0.2857,they shipped the equipment [in->and] reinforced [-crates]
s02_C_creak_D012,s02,C_creak,True,The died pulled the small boat towards the rock,The tide pulled the small boat toward the rocks.,The tide pulled the small boat towards the rocks.,2,0,0,9,0.2222,the [tide->died] pulled the small boat towards the [rocks->rock],3,0,0,9,0.3333,the [tide->died] pulled the small boat [toward->towards] the [rocks->rock]
s02_C_creak_D013,s02,C_creak,False,Cinnamon enclose filled the kitchen with warm,Cinnamon and cloves filled the kitchen with warmth.,Cinnamon and cloves filled the kitchen with warmth.,2,1,0,8,0.375,cinnamon [-and] [cloves->enclose] filled the kitchen with [warmth->warm],2,1,0,8,0.375,cinnamon [-and] [cloves->enclose] filled the kitchen with [warmth->warm]
s02_C_creak_D014,s02,C_creak,False,Nobody remembered who had locked the back door,Nobody remembered who had locked the back door.,Nobody remembered who had locked the back door.,0,0,0,8,0.0,nobody remembered who had locked the back door,0,0,0,8,0.0,nobody remembered who had locked the back door
s02_C_creak_D015,s02,C_creak,False,The library and stamped each guard with quiet precise,The librarian stamped each card with quiet precision.,The librarian stamped each card with quiet precision.,3,0,1,8,0.5,the [+library] [librarian->and] stamped each [card->guard] with quiet [precision->precise],3,0,1,8,0.5,the [+library] [librarian->and] stamped each [card->guard] with quiet [precision->precise]
